id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,24123.579296,100.10200000033365,109,112,0.37074443745528174,0.3115405026541204,0.14189291615426747,0.9642407859023394,3d gaze,-133.68253942659553,104.40829247286207,377.33431852136613,24123.579296 24123.611451 24123.6442 24123.679398
1,24123.775319,196.00699999864446,114,118,0.42869367073859027,0.3482610344828308,0.2508595582653285,0.8817850789062314,3d gaze,-85.14995419687997,90.89845951979456,428.4487423342888,24123.775319 24123.875497 24123.907446 24123.939402 24123.971326
2,24127.035427,195.995000001858,191,195,0.49862930777669795,0.36219624379780146,1.394018179633862,0.7604990103474635,3d gaze,-15.736399443802712,92.70710528403947,491.55032578875984,24127.035427 24127.07142 24127.10336 24127.13533 24127.199413000002 24127.231422
3,24127.263395,460.0350000000617,196,207,0.5035794625538139,0.3664444790541238,0.7458978037434716,0.8083696485237379,3d gaze,-10.128646145951073,90.18742614321188,493.7926246880089,24127.263395 24127.299385000002 24127.331643 24127.723430000002
4,24127.755375,196.07600000017555,207,212,0.4990756991952144,0.3647821526530975,0.13531778027449032,0.8254106832540353,3d gaze,-15.198906378684844,90.76819685654114,490.63644123857955,24127.755375 24127.787264000002 24127.819364 24127.851464 24127.883423 24127.91939 24127.951451
5,24127.983351,195.94900000083726,213,217,0.5021437941113427,0.36533872868065276,1.0578577928991675,0.8027031417919434,3d gaze,-11.745620024177953,90.82092429264266,493.0811698892653,24127.983351 24128.015381 24128.147372 24128.1793
6,24128.211412,456.13999999841326,218,229,0.503252537795184,0.367435224231328,0.9185366535549104,0.7826519147234918,3d gaze,-10.466732330404625,89.36363510918252,492.9699108073478,24128.211412 24128.667552
7,24128.699436,195.9980000028736,230,234,0.5024642397717095,0.3674495887519412,0.2743879878516557,0.7965581641797427,3d gaze,-11.374098662616566,89.23015656926871,492.27868491152583,24128.699436 24128.731475 24128.767302 24128.79963 24128.831379 24128.863427 24128.895434000002
8,24128.92754,263.8939999997092,235,241,0.5024193762026078,0.36892603769558363,0.3740494134430673,0.8067687516208858,3d gaze,-11.398210628266176,88.08029524873581,491.4583422721116,24128.92754 24128.959337 24129.191434
9,24130.071411,196.0719999988214,261,266,0.4210770396433869,0.4360178956795875,0.9123495481024235,0.89427578645868,3d gaze,-80.30653446817338,33.92266747856559,375.8840856277425,24130.071411 24130.135383 24130.167335000002 24130.199542000002 24130.231315 24130.267483
10,24130.46338,160.026999998081,271,274,0.3908342659548912,0.4498099464357004,0.2530311245075131,0.9642686266850308,3d gaze,-97.55867915153334,24.540324815086183,337.3663443571868,24130.46338 24130.49538 24130.527959 24130.560347000002 24130.591758000002 24130.623407
11,24130.69133,196.113999998488,275,280,0.43896614572072323,0.42801935389464835,0.7490615943409473,0.9084919401387174,3d gaze,-67.97032579654656,39.971030401824756,398.4077176308485,24130.69133 24130.723554 24130.755540000002 24130.787283 24130.819339 24130.851463 24130.887444
12,24130.919415,96.0159999995085,281,283,0.43887800139510835,0.42788856270699227,0.13120791095924314,0.9183321443479352,3d gaze,-68.05399640878053,40.04225577109658,398.39674942518724,24130.919415 24130.951469 24130.984083 24131.015431
13,24131.179686,195.88600000133738,287,291,0.42398211856399426,0.41733286064013314,0.41244293608260035,0.9475856131968184,3d gaze,-80.54192634790073,44.976339959041916,388.86945056004754,24131.179686 24131.21142 24131.243623000002 24131.275431000002 24131.311525 24131.343380000002 24131.375572
14,24131.407466,100.72800000125426,292,294,0.4239469311459456,0.4160304505130572,0.1531958311722207,0.997493254504837,3d gaze,-80.72753003549313,45.750078094704904,389.5228287649961,24131.407466 24131.439496 24131.471475000002 24131.508194000002
15,24131.539446,96.06200000052922,295,297,0.4489114581192486,0.4417170938880919,0.4005749299591823,0.9657491642823492,3d gaze,-58.77233963457561,32.63391461994652,400.60603194369145,24131.539446 24131.571321 24131.603427000002 24131.635508
16,24131.767297000002,128.1569999991916,300,303,0.5933375334455129,0.5180753406038587,1.1387592049841648,0.9794076738665792,3d gaze,83.16144087784429,-9.199551836898308,443.49537621452845,24131.767297000002 24131.799459 24131.831447 24131.863437 24131.895454
17,24131.963323,196.01600000169128,305,309,0.6093359269532853,0.521065004408359,0.9985121215930878,0.977703070801595,3d gaze,101.8388354275116,-11.217510872586145,449.7910380939957,24131.963323 24131.995432 24132.027666 24132.059392 24132.09147 24132.123523000002 24132.159339
18,24132.191412,195.96799999999348,310,315,0.6014801682100542,0.5207783465942645,0.48538503310838627,0.9954399400849748,3d gaze,92.40034793629232,-10.90494798403204,445.9996998979946,24132.191412 24132.22942 24132.255416 24132.287441 24132.319391 24132.355286 24132.38738
19,24132.419406,163.89500000150292,316,319,0.6048789215815755,0.5185913973972273,0.3436030290747103,0.9956180331054799,3d gaze,96.79745452970106,-9.68244429174897,449.30761280165314,24132.419406 24132.451436 24132.483815 24132.515456 24132.583301000002
20,24132.647413,196.03100000313134,321,325,0.585721061566527,0.5132627559838217,1.0081051282006486,0.9539168142871224,3d gaze,74.91395096017547,-6.298415944851635,442.5380089141249,24132.647413 24132.679399 24132.711482 24132.743298 24132.779295 24132.811534 24132.843444000002
21,24132.875545,95.85300000253483,326,328,0.5896478824779887,0.5120765402383932,1.4958096958037888,0.9619289121280743,3d gaze,79.64737556233986,-5.63670064088312,445.60682045657416,24132.875545 24132.907511 24132.939271 24132.971398
22,24133.007466,195.98700000278768,329,334,0.5979872492395369,0.5068173476671655,0.38397866647817247,0.975008056598849,3d gaze,90.17621450772042,-2.55780349162669,453.937029222788,24133.007466 24133.039654 24133.071899000002 24133.103766 24133.135372 24133.167302 24133.203453000002
23,24133.235443,195.92800000100397,334,339,0.5964759875491128,0.5066375177663079,0.2999780049818532,0.9338455157655131,3d gaze,88.38512150939299,-2.443115158175577,453.2424356051039,24133.235443 24133.267281 24133.299332000002 24133.331364 24133.363357000002 24133.395413000002 24133.431371000002
24,24133.463424,195.95399999889196,340,344,0.5963337369091756,0.505125402175727,0.15984123947871173,0.9672161653176475,3d gaze,88.41810833205837,-1.5250689166383495,454.2175320608127,24133.463424 24133.559305 24133.591321 24133.627414000002 24133.659378
25,24133.723384,196.0959999996703,346,350,0.5963189490413088,0.5046611116969331,0.2256064228998817,0.9387186479095936,3d gaze,88.46384914212018,-1.2424200984486429,454.53195900322334,24133.723384 24133.787335 24133.819361 24133.855612 24133.887428 24133.91948
26,24134.015399,196.0480000016105,353,357,0.451622941045251,0.43558204702116177,0.554892384973374,0.9659389988684899,3d gaze,-54.33273153094553,34.68782928927093,386.9182204705233,24134.015399 24134.051480000002 24134.083364000002 24134.115742 24134.147442 24134.179467 24134.211447
27,24134.243819,99.40800000185845,358,360,0.4544395022683474,0.43819282655037395,0.25643194282657766,0.868460933625982,3d gaze,-51.91039625900154,33.39725073492373,388.1006685863447,24134.243819 24134.279437 24134.311472 24134.343227
28,24134.375289,100.13299999991432,361,363,0.4650019404154063,0.44039250414723896,0.3814621792422204,0.9258634056929138,3d gaze,-43.25910485841418,32.867219575139956,396.7432244146787,24134.375289 24134.407411 24134.439387000002 24134.475422
29,24134.571269,96.00399999908404,365,367,0.6086123379477751,0.5153010046270108,1.333099502033309,0.9853293904606142,3d gaze,101.84935418485134,-7.777210273622416,453.48167403031545,24134.571269 24134.635343 24134.667273
30,24134.703345,196.11199999781093,368,372,0.6006704046585544,0.5123467338410409,0.484830807860318,0.981902260277605,3d gaze,92.63473338144722,-5.91082442188016,451.50748164377495,24134.703345 24134.735216 24134.767298 24134.79926 24134.831353 24134.863472 24134.899457
31,24134.931383,196.4220000008936,373,378,0.5994218952079581,0.5132664876669433,0.1676292996728031,0.9968252381132858,3d gaze,91.00404899514274,-6.447476195043699,450.2012463564164,24134.931383 24134.963389 24134.995478 24135.027445 24135.059441 24135.091558 24135.127805
32,24135.159338,195.96000000092317,378,383,0.5993092436567612,0.513546963007065,0.18216231579029166,0.9956540390487353,3d gaze,90.83005147296353,-6.613160053277925,449.9443197859738,24135.159338 24135.191385000002 24135.223425 24135.255393 24135.287382000002 24135.323382000002 24135.355298000002
33,24135.387432,196.0109999999986,384,388,0.598604120524963,0.5140248629229829,0.1361168598856303,0.9898221155627747,3d gaze,89.9204689948565,-6.88941709132616,449.2315922283245,24135.387432 24135.419419 24135.451513 24135.484038000002 24135.515481000002 24135.551434 24135.583443
34,24135.615459,195.99699999889708,389,394,0.5979029960460656,0.513639586133596,0.11177967286958504,0.9959478114169833,3d gaze,89.13715209540116,-6.65265225241747,449.12468849337773,24135.615459 24135.647546 24135.679648 24135.71154 24135.747482 24135.779476 24135.811456
35,24135.843432,195.99100000050385,394,399,0.5973842861480383,0.5131750565921794,0.15424142360827847,0.9950640374201074,3d gaze,88.58262034551264,-6.371071803124145,449.1698772003445,24135.843432 24135.875437 24135.907395000002 24135.939384 24135.975343000002 24136.007433 24136.039423000002
36,24136.071431,196.0109999999986,400,404,0.6012515735921438,0.5124092071739229,1.170212408139417,0.9530492925652355,3d gaze,93.3547207540471,-5.947877844283458,451.74822389892717,24136.071431 24136.103456 24136.135351 24136.171349 24136.203543 24136.235417 24136.267442
37,24136.299376,196.07000000178232,405,410,0.6016018052577478,0.5117365322915804,1.0807150463485165,0.939699909648714,3d gaze,93.86551710984668,-5.549834606693813,452.4092445996124,24136.299376 24136.331306 24136.363324 24136.399447 24136.431463 24136.463339 24136.495446
38,24136.527632,195.70399999793153,410,415,0.5994677419559266,0.5135952942680982,0.18293478727247778,0.970254455407231,3d gaze,91.01280246417471,-6.643826862598303,449.99487162026116,24136.527632 24136.559297 24136.595434 24136.627402000002 24136.659426000002 24136.691388 24136.723336
39,24136.755387,196.01699999839184,416,420,0.5989411499943208,0.5123165660384396,0.21590656658922397,0.942577176143704,3d gaze,90.56068006954864,-5.875759783067839,450.60970974946514,24136.755387 24136.78728 24136.823412 24136.855544000002 24136.919407 24136.951404
40,24136.983531,195.9069999975327,421,426,0.5992757298210923,0.5121604294071368,0.12434316416161398,0.963326094376489,3d gaze,90.98362612736548,-5.785279252044688,450.8986155778328,24136.983531 24137.019413 24137.083415 24137.115596 24137.179438
41,24137.21139,99.94799999913084,426,429,0.5999258170761536,0.5113509632858578,0.1996606836835125,0.9721796531137847,3d gaze,91.87818745091337,-5.306736870117064,451.81190505662926,24137.21139 24137.247583 24137.279453 24137.311338
42,24137.443341000002,192.0899999968242,432,436,0.6000669091081602,0.5125764166420977,0.2627639029016838,0.9664340875752077,3d gaze,91.87539116960382,-6.041974712205037,451.0279518906277,24137.443341000002 24137.475469 24137.50744 24137.539317 24137.571243000002 24137.635431
43,24137.799619,196.73899999907007,440,445,0.5116212595310637,0.5177073992603339,0.7574936097082008,0.9410647725382024,3d gaze,-0.7213941171190064,-7.721820906409586,388.2948681696838,24137.799619 24137.831364 24137.867356 24137.899507000002 24137.931483 24137.963278 24137.996358
44,24138.323479,196.1250000022119,452,457,0.37989037463474506,0.4198241916025406,0.8735665137483096,0.9798583707664077,3d gaze,-105.46976712595253,38.16867088507341,330.5738254172424,24138.323479 24138.355313 24138.387483000002 24138.419449 24138.451562000002 24138.483350000002 24138.519604
45,24138.551366,196.02600000143866,458,462,0.3856085966768891,0.417109024767601,1.116888474527217,0.9659372191324597,3d gaze,-102.76263685936104,40.15483734130809,337.9754581605097,24138.551366 24138.583557 24138.615469 24138.647453 24138.679379 24138.71545 24138.747392
46,24138.779331,195.99899999957415,463,468,0.39047494075548933,0.4161723718721447,0.3545378132817946,0.9605487863860829,3d gaze,-100.1317395951698,41.10667696938019,343.5906572935354,24138.779331 24138.811451 24138.84342 24138.875455 24138.907386 24138.943346 24138.97533
47,24139.00743,95.93099999983679,468,471,0.3836051729657024,0.4138948453786681,1.4762011623671543,0.9983723591436611,3d gaze,-104.3994020709263,41.648053134794736,337.40008337147174,24139.00743 24139.103361
